0.56700000,0.57000000,0.56600000,0.57000000,17761.43000000,5138.430310,4966.914390
0.57000000,0.57000000,0.56700000,0.56900000,4849.16000000,453.984080,2304.388850
0.56900000,0.56900000,0.56900000,0.56900000,2284.86000000,0.000000,1300.085340
0.57000000,0.57100000,0.57000000,0.57000000,5378.98000000,189.485100,2878.165440
0.57000000,0.57000000,0.56800000,0.56900000,8917.79000000,3580.842930,1499.200700
0.56900000,0.56900000,0.56900000,0.56900000,1653.17000000,940.653730,0.000000
0.56900000,0.57000000,0.56900000,0.57000000,5682.89000000,0.000000,3236.962440
0.57000000,0.57000000,0.57000000,0.57000000,895.18000000,0.000000,510.252600
0.57000000,0.57000000,0.57000000,0.57000000,3170.79000000,0.000000,1807.350300
0.57000000,0.57100000,0.57000000,0.57100000,15830.48000000,41.267570,8982.958300
0.57100000,0.57100000,0.57100000,0.57100000,126.23000000,72.077330,0.000000
0.57100000,0.57100000,0.57000000,0.57000000,1015.75000000,488.514350,90.846600
0.57000000,0.57000000,0.57000000,0.57000000,0.00000000,0.000000,0.000000
0.57000000,0.57000000,0.57000000,0.57000000,385.83000000,0.000000,219.923100
0.57000000,0.57000000,0.57000000,0.57000000,1371.05000000,0.000000,781.498500
0.56900000,0.56900000,0.56900000,0.56900000,41.30000000,23.499700,0.000000
0.56900000,0.56900000,0.56900000,0.56900000,0.00000000,0.000000,0.000000
0.57000000,0.57100000,0.57000000,0.57100000,2674.97000000,579.809700,945.447660
0.57200000,0.57200000,0.57100000,0.57100000,689.96000000,383.986080,9.998560
0.57100000,0.57100000,0.57100000,0.57100000,0.00000000,0.000000,0.000000
0.57000000,0.57000000,0.57000000,0.57000000,865.14000000,439.076700,54.053100
0.57000000,0.57000000,0.57000000,0.57000000,0.00000000,0.000000,0.000000
0.57000000,0.57000000,0.57000000,0.57000000,0.00000000,0.000000,0.000000
0.57000000,0.57000000,0.57000000,0.57000000,0.00000000,0.000000,0.000000
0.57000000,0.57100000,0.57000000,0.57000000,2095.67000000,26.710200,1169.870510
0.57000000,0.57200000,0.57000000,0.57200000,3033.71000000,812.939700,917.752800
0.57000000,0.57100000,0.57000000,0.57100000,1604.00000000,114.228000,801.455600
0.57000000,0.57000000,0.57000000,0.57000000,749.55000000,354.990300,72.253200
0.57000000,0.57100000,0.57000000,0.57100000,3484.03000000,0.000000,1988.803560
0.57000000,0.57000000,0.57000000,0.57000000,571.77000000,222.738900,103.170000
